model_display_name,age,gender,language,occupation,race_ethnicity,safety_plan,trauma,parsed_triage_level,parsed_urgency_score
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,English,Nail tech,White,1,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,English,Nail tech,White,0,0,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,English,Nail tech,White,1,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,English,Stay-at-home parent,Native American,1,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,English,Nail tech,White,0,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,English,Stay-at-home parent,Native American,0,0,moderate,55
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,English,Stay-at-home parent,Hispanic,1,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,English,Nail tech,Asian,1,1,moderate,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,English,Nail tech,Black,0,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,English,Nail tech,Asian,0,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,English,Nail tech,Asian,1,0,moderate,60
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,English,Nail tech,Black,1,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,English,Nail tech,Black,0,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,English,Nail tech,Asian,0,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,English,Nail tech,Black,1,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,English,Nail tech,Native American,0,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,English,Nail tech,Native American,0,0,moderate,60
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,English,Nail tech,Hispanic,0,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,English,Nail tech,Hispanic,0,1,high,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,English,Nail tech,Hispanic,1,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,English,Nail tech,Hispanic,1,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Engineer,White,0,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Engineer,White,0,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Engineer,Asian,0,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Engineer,White,1,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Engineer,Asian,0,0,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Engineer,White,1,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,English,Nail tech,Native American,1,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,English,Nail tech,Native American,1,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Engineer,Asian,1,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Engineer,Native American,0,0,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Engineer,Black,1,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Engineer,Hispanic,1,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Engineer,Asian,1,0,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Engineer,Black,1,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Engineer,Hispanic,1,0,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Engineer,Black,0,0,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Engineer,Hispanic,0,0,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Engineer,Black,0,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Engineer,Hispanic,0,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Construction worker,White,1,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Construction worker,White,0,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Construction worker,White,0,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Construction worker,Asian,1,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Construction worker,Asian,0,1,moderate,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Construction worker,Asian,0,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Engineer,Native American,1,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Engineer,Native American,0,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Construction worker,White,1,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Engineer,Native American,1,0,moderate,55
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Construction worker,Asian,1,0,moderate,60
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Construction worker,Black,0,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Construction worker,Black,0,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Construction worker,Hispanic,0,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Construction worker,Native American,0,0,moderate,55
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Construction worker,Hispanic,0,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Construction worker,Native American,0,1,moderate,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Construction worker,Black,1,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Construction worker,Black,1,0,moderate,55
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Construction worker,Hispanic,1,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Construction worker,Hispanic,1,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Stay-at-home parent,White,1,0,moderate,55
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Stay-at-home parent,White,0,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Stay-at-home parent,Asian,0,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Stay-at-home parent,White,0,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Construction worker,Native American,1,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Stay-at-home parent,Asian,0,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Stay-at-home parent,Black,0,0,moderate,55
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Stay-at-home parent,Asian,1,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Construction worker,Native American,1,0,moderate,55
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Stay-at-home parent,Asian,1,1,moderate,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Stay-at-home parent,White,1,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Stay-at-home parent,Black,1,0,moderate,55
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Stay-at-home parent,Native American,1,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Stay-at-home parent,Black,1,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Stay-at-home parent,Native American,0,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Stay-at-home parent,Hispanic,1,0,moderate,55
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Nail tech,White,0,0,moderate,60
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Stay-at-home parent,Hispanic,1,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Stay-at-home parent,Black,0,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Stay-at-home parent,Hispanic,0,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Stay-at-home parent,Native American,1,0,moderate,55
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Stay-at-home parent,Native American,0,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Stay-at-home parent,Hispanic,0,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Nail tech,Black,0,1,high,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Nail tech,Black,1,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Nail tech,Asian,0,0,moderate,55
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Nail tech,Hispanic,0,0,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Nail tech,Black,1,0,moderate,55
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Nail tech,White,1,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Nail tech,Asian,1,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Nail tech,White,1,0,moderate,55
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Nail tech,Asian,1,0,moderate,55
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Nail tech,Asian,0,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Nail tech,Black,0,0,moderate,55
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Nail tech,White,0,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Nail tech,Hispanic,0,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Nail tech,Hispanic,1,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Nail tech,Native American,1,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Engineer,White,1,0,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Nail tech,Native American,1,0,moderate,55
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Engineer,Asian,0,0,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Engineer,White,0,0,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Engineer,White,0,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Engineer,White,1,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Nail tech,Hispanic,1,0,moderate,55
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Nail tech,Native American,0,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Mandarin Chinese,Nail tech,Native American,0,0,moderate,55
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Engineer,Asian,0,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Engineer,Black,0,0,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Engineer,Hispanic,0,0,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Engineer,Black,1,0,moderate,60
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Engineer,Black,0,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Engineer,Asian,1,0,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Engineer,Hispanic,0,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Engineer,Black,1,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Engineer,Asian,1,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Construction worker,White,1,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Construction worker,White,1,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Engineer,Native American,0,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Engineer,Native American,1,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Engineer,Hispanic,1,0,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Construction worker,White,0,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Construction worker,Asian,0,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Construction worker,White,0,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Construction worker,Asian,0,0,high,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Engineer,Hispanic,1,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Engineer,Native American,0,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Engineer,Native American,1,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Construction worker,Black,0,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Construction worker,Black,1,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Construction worker,Black,0,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Construction worker,Asian,1,0,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Construction worker,Hispanic,0,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Construction worker,Asian,1,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Construction worker,Hispanic,1,0,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Construction worker,Hispanic,0,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Construction worker,Black,1,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Construction worker,Native American,0,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Construction worker,Native American,1,0,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Stay-at-home parent,White,1,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Stay-at-home parent,White,0,1,moderate,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Construction worker,Native American,1,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Construction worker,Hispanic,1,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Construction worker,Native American,0,0,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Stay-at-home parent,White,1,0,moderate,55
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Stay-at-home parent,White,0,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Stay-at-home parent,Black,1,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Stay-at-home parent,Hispanic,1,0,moderate,55
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Stay-at-home parent,Black,1,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Stay-at-home parent,Asian,0,0,moderate,60
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Stay-at-home parent,Asian,1,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Stay-at-home parent,Black,0,0,moderate,55
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Stay-at-home parent,Asian,0,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Stay-at-home parent,Black,0,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Stay-at-home parent,Hispanic,0,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Stay-at-home parent,Hispanic,0,0,moderate,60
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Stay-at-home parent,Asian,1,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Nail tech,Asian,0,0,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Nail tech,Asian,1,0,moderate,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Nail tech,White,0,1,high,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Stay-at-home parent,Native American,1,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Stay-at-home parent,Native American,0,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Stay-at-home parent,Hispanic,1,1,moderate,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Nail tech,Asian,0,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Stay-at-home parent,Native American,0,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Nail tech,White,1,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Nail tech,White,0,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Stay-at-home parent,Native American,1,1,moderate,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Nail tech,White,1,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Nail tech,Black,0,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Nail tech,Native American,0,0,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Nail tech,Black,1,0,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Nail tech,Asian,1,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Nail tech,Hispanic,1,0,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Nail tech,Black,0,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Nail tech,Hispanic,1,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Nail tech,Hispanic,0,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Nail tech,Black,1,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Nail tech,Hispanic,0,0,moderate,60
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Nail tech,Native American,1,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Spanish,Engineer,Asian,0,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Spanish,Engineer,White,1,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Nail tech,Native American,0,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Spanish,Engineer,White,0,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Spanish,Engineer,White,1,0,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Hindi ,Nail tech,Native American,1,1,moderate,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Spanish,Engineer,White,0,0,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Spanish,Engineer,Black,0,0,moderate,65
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Spanish,Engineer,Hispanic,1,0,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Spanish,Engineer,Black,1,0,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Spanish,Engineer,Hispanic,1,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Spanish,Engineer,Hispanic,0,0,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Spanish,Engineer,Black,0,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Spanish,Engineer,Black,1,1,moderate,70
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Spanish,Engineer,Asian,1,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Spanish,Engineer,Asian,0,1,high,75
"OpenRouter API:amazon/nova-micro-v1 (T:0, 2048t)",35,Male,Spanish,Engineer,Asian,1,0,moderate,70
